,href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
144,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=521,english145,male,"['edmunds,', 'uk']",english,['none'],"['18,', 'male', '']",0.0,naturalistic,['uk'],13.0,18.0
145,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=522,english146,male,"['arkansas,', 'usa']",english,"['spanish', '']","['22,', 'male', '']",0.0,naturalistic,['usa'],22.0,22.0
146,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=523,english147,female,"['california,', 'usa']",english,"['portuguese', '']","['40,', 'female', '']",0.0,naturalistic,['usa'],40.0,40.0
147,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=525,english148,male,"['sydney,', 'australia']",english,['none'],"['31,', 'male', '']",0.0,naturalistic,['australia'],31.0,31.0
148,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=526,english149,male,"['georgia,', 'usa']",english,['none'],"['18,', 'male', '']",0.0,naturalistic,['usa'],18.0,18.0
149,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=527,english150,male,"['kentucky,', 'usa']",english,"['spanish', '']","['31,', 'male', '']",0.0,naturalistic,['usa'],31.0,31.0
150,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=528,english151,male,"['maryland,', 'usa']",english,"['spanish', '']","['18,', 'male', '']",0.0,naturalistic,['usa'],18.0,18.0
151,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=529,english152,male,"['adelaide,', 'australia']",english,['none'],"['18,', 'male', '']",0.0,naturalistic,['australia'],18.0,18.0
152,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=533,english153,male,"['brisbane,', 'australia']",english,['none'],"['35,', 'male', '']",0.0,naturalistic,['australia'],35.0,35.0
153,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=534,english154,male,"['scotia,', 'canada']",english,['none'],"['28,', 'male', '']",0.0,naturalistic,['canada'],28.0,28.0
154,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=535,english155,male,"['california,', 'usa']",english,['none'],"['35,', 'male', '']",0.0,naturalistic,['usa'],35.0,35.0
155,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=536,english156,male,"['dublin,', 'ireland']",english,"['mandarin', 'french', 'irish', '']","['33,', 'male', '']",0.0,naturalistic,['ireland'],33.0,33.0
156,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=538,english157,male,"['texas,', 'usa']",english,['none'],"['35,', 'male', '']",0.0,naturalistic,['usa'],35.0,35.0
157,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=540,english158,female,"['columbia,', 'usa']",english,"['spanish', 'german', '']","['18,', 'female', '']",0.0,naturalistic,['usa'],18.0,18.0
158,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=541,english159,male,"['ontario,', 'canada']",english,['none'],"['18,', 'male', '']",0.0,naturalistic,['canada'],18.0,18.0
159,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=542,english160,female,"['minnesota,', 'usa']",english,['none'],"['21,', 'female', '']",0.0,naturalistic,['usa'],21.0,21.0
160,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=546,english161,female,"['ohio,', 'usa']",english,['none'],"['75,', 'female', '']",0.0,naturalistic,['usa'],75.0,75.0
161,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=548,english162,female,"['ohio,', 'usa']",english,['none'],"['41,', 'female', '']",0.0,naturalistic,['usa'],39.0,41.0
162,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=547,english163,male,"['ohio,', 'usa']",english,"['german', 'dutch', '']","['41,', 'male', '']",0.0,naturalistic,['usa'],39.0,41.0
163,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=549,english164,male,"['leeds,', 'uk']",english,['none'],"['38,', 'male', '']",0.0,naturalistic,['uk'],38.0,38.0
164,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=550,english165,female,"['michigan,', 'usa']",english,"['french', 'spanish', 'german', '']","['43,', 'female', '']",0.0,naturalistic,['usa'],43.0,43.0
165,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=551,english166,male,"['pennsylvania,', 'usa']",english,"['spanish', '']","['18,', 'male', '']",0.0,naturalistic,['usa'],18.0,18.0
166,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=552,english167,male,"['michigan,', 'usa']",english,"['spanish', '']","['43,', 'male', '']",0.0,naturalistic,['usa'],43.0,43.0
167,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=554,english168,male,"['california,', 'usa']",english,"['german', '']","['40,', 'male', '']",0.0,naturalistic,['usa'],25.0,40.0
168,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=555,english169,male,"['mississippi,', 'usa']",english,"['spanish', 'esperanto', '']","['18,', 'male', '']",0.0,naturalistic,['usa'],18.0,18.0
169,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=556,english170,female,"['mississippi,', 'usa']",english,['none'],"['50,', 'female', '']",0.0,naturalistic,['usa'],50.0,50.0
170,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=563,english171,male,"['missouri,', 'usa']",english,"['french', 'spanish', 'italian', '']","['21,', 'male', '']",0.0,naturalistic,['usa'],21.0,21.0
171,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=564,english172,male,"['kingston,', 'jamaica']",english,['none'],"['49,', 'male', '']",0.0,naturalistic,"['jamaica,', 'uk']",49.0,49.0
172,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=567,english173,male,"['illinois,', 'usa']",english,['none'],"['19,', 'male', '']",0.0,naturalistic,['usa'],19.0,19.0
173,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=568,english174,female,"['sarawak,', 'malaysia']",english,"['malay', 'chinese', '']","['30,', 'female', '']",0.0,naturalistic,"['australia,', 'singapore']",12.0,30.0
174,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=572,english175,male,"['washington,', 'usa']",english,"['mandarin', '']","['24,', 'male', '']",0.0,naturalistic,['usa'],21.0,24.0
175,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=573,english176,female,"['carolina,', 'usa']",english,"['spanish', 'french', 'afrikaans', '']","['18,', 'female', '']",0.0,naturalistic,['usa'],18.0,18.0
176,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=574,english177,female,"['louisiana,', 'usa']",english,['none'],"['23,', 'female', '']",0.0,naturalistic,['usa'],23.0,23.0
177,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=583,english178,male,"['pennsylvania,', 'usa']",english,['none'],"['30,', 'male', '']",0.0,naturalistic,['usa'],30.0,30.0
178,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=584,english179,male,"['dakota,', 'usa']",english,"['german', 'russian', '']","['57,', 'male', '']",0.0,naturalistic,['usa'],55.0,57.0
179,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=585,english180,male,"['island,', 'usa']",english,['none'],"['20,', 'male', '']",0.0,naturalistic,['usa'],20.0,20.0
180,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=586,english181,male,"['pennsylvania,', 'usa']",english,['none'],"['68,', 'male', '']",0.0,naturalistic,['usa'],68.0,68.0
181,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=590,english182,male,"['york,', 'usa']",english,"['italian', 'spanish', '']","['50,', 'male', '']",0.0,naturalistic,['usa'],50.0,50.0
182,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=595,english183,female,"['corriverton,', 'guyana']",english,"['hindi', '']","['55,', 'female', '']",0.0,naturalistic,"['guyana,', 'usa']",55.0,55.0
183,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=597,english184,female,"['oregon,', 'usa']",english,"['spanish', '']","['18,', 'female', '']",0.0,naturalistic,['usa'],18.0,18.0
184,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=604,english185,male,"['oxford,', 'uk']",english,"['spanish', '']","['38,', 'male', '']",0.0,naturalistic,['canada'],36.0,38.0
185,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=605,english186,female,"['alabama,', 'usa']",english,['none'],"['39,', 'female', '']",0.0,naturalistic,['usa'],39.0,39.0
186,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=606,english187,female,"['iowa,', 'usa']",english,['none'],"['42,', 'female', '']",0.0,naturalistic,['usa'],42.0,42.0
187,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=611,english188,male,"['scotland,', 'uk']",english,['none'],"['35,', 'male', '']",0.0,naturalistic,['uk'],35.0,35.0
188,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=617,english189,male,"['dakota,', 'usa']",english,['none'],"['19,', 'male', '']",0.0,naturalistic,['usa'],19.0,19.0
189,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=618,english190,male,"['illinois,', 'usa']",english,"['spanish', 'koine', 'greek', '']","['27,', 'male', '']",0.0,naturalistic,['usa'],28.0,27.0
190,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=631,english191,male,"['mexico,', 'usa']",english,"['mandarin', 'russian', 'german', '']","['19,', 'male', '']",0.0,naturalistic,['usa'],19.0,19.0
191,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=636,english192,female,"['michigan,', 'usa']",english,['none'],"['27,', 'female', '']",0.0,naturalistic,['usa'],27.0,27.0
192,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=637,english193,male,"['hawaii,', 'usa']",english,['none'],"['32,', 'male', '']",0.0,naturalistic,['usa'],32.0,32.0
193,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=638,english194,male,"['england,', 'uk']",english,['none'],"['19,', 'male', '']",0.0,naturalistic,['uk'],19.0,19.0
194,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=639,english195,female,"['wisconsin,', 'usa']",english,"['french', 'russian', 'german', 'norwegian', '']","['21,', 'female', '']",0.0,naturalistic,['usa'],21.0,21.0
195,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=654,english196,female,"['suva,', 'fiji']",english,"['fijian', 'hindi', 'french', '']","['50,', 'female', '']",0.0,naturalistic,"['fiji,', 'usa']",50.0,50.0
196,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=662,english197,male,"['iowa,', 'usa']",english,['none'],"['22,', 'male', '']",0.0,naturalistic,['usa'],22.0,22.0
197,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=663,english198,male,"['columbia,', 'usa']",english,['none'],"['56,', 'male', '']",0.0,naturalistic,['usa'],56.0,56.0
198,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=664,english199,male,"['york,', 'usa']",english,['none'],"['25,', 'male', '']",0.0,naturalistic,['usa'],25.0,25.0
199,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=667,english200,female,"['california,', 'usa']",english,"['spanish', '']","['22,', 'female', '']",0.0,naturalistic,['usa'],22.0,22.0
200,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=668,english201,female,"['michigan,', 'usa']",english,"['polish', '']","['26,', 'female', '']",0.0,naturalistic,['usa'],26.0,26.0
201,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=673,english202,male,"['maryland,', 'usa']",english,"['esperanto', '']","['19,', 'male', '']",0.0,naturalistic,['usa'],19.0,19.0
202,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=674,english203,female,"['massachusetts,', 'usa']",english,"['german', 'french', '']","['63,', 'female', '']",0.0,naturalistic,['usa'],31.0,63.0
203,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=678,english204,male,"['illinois,', 'usa']",english,"['french', 'german', '']","['53,', 'male', '']",0.0,naturalistic,['usa'],49.0,53.0
204,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=679,english205,female,"['minnesota,', 'usa']",english,['none'],"['45,', 'female', '']",0.0,naturalistic,['usa'],45.0,45.0
205,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=680,english206,female,"['england,', 'uk']",english,"['slovenian', '']","['35,', 'female', '']",0.0,naturalistic,['uk'],35.0,35.0
206,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=684,english207,female,"['pennsylvania,', 'usa']",english,"['spanish', '']","['23,', 'female', '']",0.0,naturalistic,['usa'],23.0,23.0
207,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=695,english208,male,"['dc,', 'usa']",english,['none'],"['46,', 'male', '']",0.0,naturalistic,['usa'],29.0,46.0
208,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=702,english209,female,"['and', 'barbuda']",english,"['antigua', 'and', 'barbuda', 'creole', 'english', 'french', '']","['28,', 'female', '']",0.0,naturalistic,"['antigua', 'and', 'barbuda,', 'usa']",28.0,28.0
209,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=705,english210,female,"['scotia,', 'canada']",english,"['french', '']","['23,', 'female', '']",0.0,naturalistic,['canada'],23.0,23.0
210,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=720,english211,male,"['massachusetts,', 'usa']",english,['none'],"['30,', 'male', '']",0.0,naturalistic,['usa'],30.0,30.0
211,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=729,english212,male,"['carolina,', 'usa']",english,['none'],"['24,', 'male', '']",0.0,naturalistic,['usa'],24.0,24.0
212,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=734,english213,male,"['kansas,', 'usa']",english,['none'],"['38,', 'male', '']",0.0,naturalistic,['usa'],38.0,38.0
213,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=737,english214,male,"['carolina,', 'usa']",english,"['spanish', '']","['26,', 'male', '']",0.0,naturalistic,['usa'],26.0,26.0
214,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=738,english215,male,"['warwickshire,', 'uk']",english,"['spanish', 'italian', 'yiddish', '']","['20,', 'male', '']",0.0,naturalistic,"['uk,', 'ireland,', 'usa']",20.0,20.0
215,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=739,english216,female,"['illinois,', 'usa']",english,"['spanish', '']","['48,', 'female', '']",0.0,naturalistic,['usa'],48.0,48.0
216,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=740,english217,male,"['middlesex,', 'uk']",english,"['french', 'german', 'spanish', 'italian', 'japanese', '']","['66,', 'male', '']",0.0,naturalistic,"['uk,', 'usa']",66.0,66.0
217,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=747,english218,female,"['virginia,', 'usa']",english,"['latin', 'spanish', '']","['27,', 'female', '']",0.0,naturalistic,['usa'],27.0,27.0
218,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=748,english219,female,"['california,', 'usa']",english,"['spanish', '']","['38,', 'female', '']",0.0,naturalistic,['usa'],38.0,38.0
219,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=749,english220,female,"['california,', 'usa']",english,['none'],"['18,', 'female', '']",0.0,naturalistic,['usa'],18.0,18.0
220,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=754,english221,male,"['london,', 'uk']",english,"['yoruba', '']","['45,', 'male', '']",0.0,naturalistic,"['uk,', 'australia,', 'usa']",45.0,45.0
221,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=764,english222,female,"['indiana,', 'usa']",english,['none'],"['18,', 'female', '']",0.0,naturalistic,['usa'],18.0,18.0
222,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=767,english223,male,"['pennsylvania,', 'usa']",english,['none'],"['18,', 'male', '']",0.0,naturalistic,['usa'],18.0,18.0
223,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=768,english224,male,"['bridgetown,', 'barbados']",english,"['spanish', 'french', '']","['20,', 'male', '']",0.0,naturalistic,['barbados'],20.0,20.0
224,http://accent.gmu.edu/browse_language.php?function=detail&speakerid=771,english225,male,"['scotland,', 'uk']",english,"['italian', '']","['50,', 'male', '']",0.0,naturalistic,"['scotland,', 'usa']",50.0,50.0
